"COUNTRY","Country","PAYP","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"COL","Colombia","M","Monthly","2013","2013","COP","Colombian Peso","0","Units",,,589500,,
"COL","Colombia","M","Monthly","2014","2014","COP","Colombian Peso","0","Units",,,616000,,
"COL","Colombia","M","Monthly","2015","2015","COP","Colombian Peso","0","Units",,,644350,,
"COL","Colombia","M","Monthly","2016","2016","COP","Colombian Peso","0","Units",,,689454,,
"COL","Colombia","M","Monthly","2017","2017","COP","Colombian Peso","0","Units",,,737717,,
"COL","Colombia","M","Monthly","2018","2018","COP","Colombian Peso","0","Units",,,781242,,
"COL","Colombia","M","Monthly","2019","2019","COP","Colombian Peso","0","Units",,,828116,,
"COL","Colombia","M","Monthly","2020","2020","COP","Colombian Peso","0","Units",,,877803,,
"COL","Colombia","M","Monthly","2021","2021","COP","Colombian Peso","0","Units",,,908526,,
"COL","Colombia","A","Annual","2010","2010","COP","Colombian Peso","0","Units",,,7210000,,
"COL","Colombia","A","Annual","2011","2011","COP","Colombian Peso","0","Units",,,7498400,,
"COL","Colombia","A","Annual","2012","2012","COP","Colombian Peso","0","Units",,,7933800,,
"COL","Colombia","A","Annual","2013","2013","COP","Colombian Peso","0","Units",,,8253000,,
"COL","Colombia","A","Annual","2014","2014","COP","Colombian Peso","0","Units",,,8624000,,
"COL","Colombia","A","Annual","2015","2015","COP","Colombian Peso","0","Units",,,9020900,,
"COL","Colombia","A","Annual","2016","2016","COP","Colombian Peso","0","Units",,,9652356,,
"COL","Colombia","A","Annual","2017","2017","COP","Colombian Peso","0","Units",,,10328038,,
"COL","Colombia","A","Annual","2018","2018","COP","Colombian Peso","0","Units",,,10937388,,
"COL","Colombia","A","Annual","2019","2019","COP","Colombian Peso","0","Units",,,11593624,,
"COL","Colombia","A","Annual","2020","2020","COP","Colombian Peso","0","Units",,,12289242,,
"COL","Colombia","A","Annual","2021","2021","COP","Colombian Peso","0","Units",,,12719364,,
"CRI","Costa Rica","D","Daily","2010","2010","CRC","Costa Rican Colon","0","Units",,,7193.42,,
"CRI","Costa Rica","D","Daily","2011","2011","CRC","Costa Rican Colon","0","Units",,,7640.99,,
"CRI","Costa Rica","D","Daily","2012","2012","CRC","Costa Rican Colon","0","Units",,,8119.7,,
"CRI","Costa Rica","D","Daily","2013","2013","CRC","Costa Rican Colon","0","Units",,,8618.06,,
"CRI","Costa Rica","D","Daily","2014","2014","CRC","Costa Rican Colon","0","Units",,,8944.51,,
"CRI","Costa Rica","D","Daily","2015","2015","CRC","Costa Rican Colon","0","Units",,,9554.04,,
"CRI","Costa Rica","D","Daily","2016","2016","CRC","Costa Rican Colon","0","Units",,,9822.07,,
"CRI","Costa Rica","D","Daily","2017","2017","CRC","Costa Rican Colon","0","Units",,,9822.07,,
"CRI","Costa Rica","D","Daily","2018","2018","CRC","Costa Rican Colon","0","Units",,,10060.75,,
"CRI","Costa Rica","D","Daily","2019","2019","CRC","Costa Rican Colon","0","Units",,,10358.5,,
"CRI","Costa Rica","D","Daily","2020","2020","CRC","Costa Rican Colon","0","Units",,,10620,,
"CRI","Costa Rica","D","Daily","2021","2021","CRC","Costa Rican Colon","0","Units",,,10652,,
"CRI","Costa Rica","M","Monthly","2010","2010","CRC","Costa Rican Colon","0","Units",,,187028.9,,
"CRI","Costa Rica","M","Monthly","2011","2011","CRC","Costa Rican Colon","0","Units",,,198665.7,,
"CRI","Costa Rica","M","Monthly","2012","2012","CRC","Costa Rican Colon","0","Units",,,211112.2,,
"CRI","Costa Rica","M","Monthly","2013","2013","CRC","Costa Rican Colon","0","Units",,,224069.6,,
"CRI","Costa Rica","M","Monthly","2014","2014","CRC","Costa Rican Colon","0","Units",,,233196.2,,
"CRI","Costa Rica","M","Monthly","2015","2015","CRC","Costa Rican Colon","0","Units",,,249087.5,,
"CRI","Costa Rica","M","Monthly","2016","2016","CRC","Costa Rican Colon","0","Units",,,256075.4,,
"CRI","Costa Rica","M","Monthly","2017","2017","CRC","Costa Rican Colon","0","Units",,,256075.4,,
"CRI","Costa Rica","M","Monthly","2018","2018","CRC","Costa Rican Colon","0","Units",,,262298.1,,
"CRI","Costa Rica","M","Monthly","2019","2019","CRC","Costa Rican Colon","0","Units",,,269322,,
"CRI","Costa Rica","M","Monthly","2020","2020","CRC","Costa Rican Colon","0","Units",,,276120,,
"CRI","Costa Rica","M","Monthly","2021","2021","CRC","Costa Rican Colon","0","Units",,,317916,,
"CRI","Costa Rica","A","Annual","2010","2010","CRC","Costa Rican Colon","0","Units",,,2431375.7,,
"CRI","Costa Rica","A","Annual","2011","2011","CRC","Costa Rican Colon","0","Units",,,2582654.1,,
"CRI","Costa Rica","A","Annual","2012","2012","CRC","Costa Rican Colon","0","Units",,,2744458.6,,
"CRI","Costa Rica","A","Annual","2013","2013","CRC","Costa Rican Colon","0","Units",,,2912904.8,,
"CRI","Costa Rica","A","Annual","2014","2014","CRC","Costa Rican Colon","0","Units",,,3031550.6,,
"CRI","Costa Rica","A","Annual","2015","2015","CRC","Costa Rican Colon","0","Units",,,3238137.5,,
"CRI","Costa Rica","A","Annual","2016","2016","CRC","Costa Rican Colon","0","Units",,,3328980.2,,
"CRI","Costa Rica","A","Annual","2017","2017","CRC","Costa Rican Colon","0","Units",,,3328980.2,,
"CRI","Costa Rica","A","Annual","2018","2018","CRC","Costa Rican Colon","0","Units",,,3409875.3,,
"CRI","Costa Rica","A","Annual","2019","2019","CRC","Costa Rican Colon","0","Units",,,3501190,,
"CRI","Costa Rica","A","Annual","2020","2020","CRC","Costa Rican Colon","0","Units",,,3589560,,
"CRI","Costa Rica","A","Annual","2021","2021","CRC","Costa Rican Colon","0","Units",,,4132903,,
"MLT","Malta","M","Monthly","2010","2010","EUR","Euro","0","Units",,,659.9,,
"MLT","Malta","M","Monthly","2011","2011","EUR","Euro","0","Units",,,665,,
"MLT","Malta","M","Monthly","2012","2012","EUR","Euro","0","Units",,,685.1,,
"MLT","Malta","M","Monthly","2013","2013","EUR","Euro","0","Units",,,702.8,,
"MLT","Malta","M","Monthly","2014","2014","EUR","Euro","0","Units",,,718,,
"MLT","Malta","M","Monthly","2015","2015","EUR","Euro","0","Units",,,720.5,,
"MLT","Malta","M","Monthly","2016","2016","EUR","Euro","0","Units",,,728,,
"MLT","Malta","M","Monthly","2017","2017","EUR","Euro","0","Units",,,735.6,,
"MLT","Malta","M","Monthly","2018","2018","EUR","Euro","0","Units",,,747.5,,
"MLT","Malta","M","Monthly","2019","2019","EUR","Euro","0","Units",,,762,,
"MLT","Malta","M","Monthly","2020","2020","EUR","Euro","0","Units",,,777.1,,
"MLT","Malta","M","Monthly","2021","2021","EUR","Euro","0","Units",,,784.7,,
"EST","Estonia","H","Hourly","2010","2010","EUR","Euro","0","Units",,,1.8,,
"EST","Estonia","H","Hourly","2011","2011","EUR","Euro","0","Units",,,1.73,,
"EST","Estonia","H","Hourly","2012","2012","EUR","Euro","0","Units",,,1.8,,
"EST","Estonia","H","Hourly","2013","2013","EUR","Euro","0","Units",,,1.9,,
"EST","Estonia","H","Hourly","2014","2014","EUR","Euro","0","Units",,,2.13,,
"EST","Estonia","H","Hourly","2015","2015","EUR","Euro","0","Units",,,2.34,,
"EST","Estonia","H","Hourly","2016","2016","EUR","Euro","0","Units",,,2.54,,
"EST","Estonia","H","Hourly","2017","2017","EUR","Euro","0","Units",,,2.78,,
"EST","Estonia","H","Hourly","2018","2018","EUR","Euro","0","Units",,,2.97,,
"EST","Estonia","H","Hourly","2019","2019","EUR","Euro","0","Units",,,3.21,,
"EST","Estonia","H","Hourly","2020","2020","EUR","Euro","0","Units",,,3.48,,
"EST","Estonia","H","Hourly","2021","2021","EUR","Euro","0","Units",,,3.48,,
"ESP","Spain","H","Hourly","2010","2010","EUR","Euro","0","Units",,,4.96,,
"ESP","Spain","H","Hourly","2011","2011","EUR","Euro","0","Units",,,5.02,,
"ESP","Spain","H","Hourly","2012","2012","EUR","Euro","0","Units",,,5.02,,
"ESP","Spain","H","Hourly","2013","2013","EUR","Euro","0","Units",,,5.05,,
"ESP","Spain","H","Hourly","2014","2014","EUR","Euro","0","Units",,,5.05,,
"ESP","Spain","H","Hourly","2015","2015","EUR","Euro","0","Units",,,5.08,,
"ESP","Spain","H","Hourly","2016","2016","EUR","Euro","0","Units",,,5.13,,
"ESP","Spain","H","Hourly","2017","2017","EUR","Euro","0","Units",,,5.54,,
"ESP","Spain","H","Hourly","2018","2018","EUR","Euro","0","Units",,,5.76,,
"ESP","Spain","H","Hourly","2019","2019","EUR","Euro","0","Units",,,7.04,,
"ESP","Spain","H","Hourly","2020","2020","EUR","Euro","0","Units",,,7.44,,
"ESP","Spain","H","Hourly","2021","2021","EUR","Euro","0","Units",,,7.47,,
